title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
Announcing Project Atlas — A vision for a cloud-native gaming future,-,https://medium.com/@Electronic_Arts,https://medium.com/@Electronic_Arts/announcing-project-atlas-a-vision-for-a-cloud-native-gaming-future-d58ef77f74db?source=search_post---------10,"[<time datetime=""2018-10-30T00:00:45.495Z"">Oct 30, 2018</time>]",436,1 response,15 min read,"['cloud', 'debugging', 'production', 'java', 'nodejs', 'cloud', 'debugging', 'production', 'java', 'nodejs']","['https:\\u002F\\u002Fmedium.com\\u002Fjavarevisited\\u002Fpolyglot-cloud-native-debugging-beyond-apm-and-logging-8955ef25fc1b', 'https:\\u002F\\u002Fmedium.com\\u002F@rashmishehana_48965\\u002Fmaking-a-swagger-document-using-swagger-ui-19582661e013', 'https:\\u002F\\u002Fmedium.com\\u002Fbcgdv-engineering\\u002Fhow-to-start-developing-for-amazon-alexa-a246e08b4ff2', 'https:\\u002F\\u002Fmedium.com\\u002Ficnh\\u002Fa-star-rating-widget-for-flutter-41560f82c8cb', 'https:\\u002F\\u002Fhandsondevops.medium.com\\u002Fcreating-a-pipeline-in-gitlab-3d21eae77707', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fpattern-recognition-coding-back-testing-the-waldo-pattern-in-python-94508742881f', 'https:\\u002F\\u002Fsameer-kumar-1612.medium.com\\u002Fdatatable-on-rails-e371fe5a747d', 'https:\\u002F\\u002Fdanielrosehill.medium.com\\u002Flinux-desktop-and-cloud-backup-a-summary-of-my-master-backup-strategy-v1-3-c65ae0cdf649', 'https:\\u002F\\u002Fmedium.com\\u002Felectronic-logbook\\u002Fwhat-in-the-world-am-i-reading-a-guide-to-clean-code-70ee53016096']"
Going Cloud-Native,Finding the perfect database in AWS,https://eng.lifion.com/@judemmurphy,https://eng.lifion.com/going-cloud-native-2dc748c0fbcf?source=search_post---------11,"[<time datetime=""2018-09-24T20:23:45.904Z"">Sep 25, 2018</time>]",4.1K,0 responses,8 min read,"['alibabacloud', 'containers', 'open-source', 'edge-computing', 'kubernetes', 'alibabacloud', 'containers', 'open-source', 'edge-computing', 'kubernetes']","['https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Ff5-three-nic-big-ip-ve-in-alibaba-cloud-7e9e73f87951', 'https:\\u002F\\u002Fmedium.com\\u002Fnona-web\\u002Fthis-typeerror-stinks-2cb768d163b7', 'https:\\u002F\\u002Fmedium.com\\u002F@kiaorahao\\u002Fit-project-management-case-study-star-car-rentals-6cbb02cf9b3f', 'https:\\u002F\\u002Fmedium.com\\u002F@vitor.oliveira89\\u002Fthe-rules-of-logging-b249529603a4', 'https:\\u002F\\u002Fmedium.com\\u002Fsfu-cspmp\\u002Fwhy-apache-pulsar-a-gentle-comparison-with-kafka-b30dc1ba5e5e', 'https:\\u002F\\u002Fochuwa-sophie.medium.com\\u002Funable-to-find-an-openapi-description-error-in-net-6-repl-cli-tool-ef83f654f2b7', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fhyperledger-fabric-convector-convector-cli-javascript-only-f4a0919b11c1', 'https:\\u002F\\u002Fmedium.com\\u002Fro-co\\u002Ftech-employee-spotlight-sri-ray-staff-engineer-site-reliability-ro-4ac376127660', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fexciting-news-openyurt-alibabas-first-open-source-cloud-native-project-for-edge-computing-e664bae78520']"
Introduction to Quarkus: Cloud Native Java Apps,-,https://itnext.io/@javier-ramos,https://itnext.io/introduction-to-quarkus-cloud-native-java-apps-e205ae702762?source=search_post---------12,"[<time datetime=""2019-03-22T23:57:16.359Z"">Mar 23, 2019</time>]",274,1 response,9 min read,"['cloud-computing', 'alibaba-cloud', 'container', 'cloud-native', 'kubernetes', 'cloud-computing', 'alibaba-cloud', 'container', 'cloud-native', 'kubernetes']","['https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fleaving-time-consuming-and-troublesome-sql-optimization-to-das-6c393fa4f33b', 'https:\\u002F\\u002Fmedium.com\\u002Ffiolabs-datascience\\u002Fhow-to-create-a-flutter-application-and-apk-59f0c3e0700c', 'https:\\u002F\\u002Faverment.medium.com\\u002Fare-you-doing-enough-static-analysis-on-your-requirements-20d8f810082f', 'https:\\u002F\\u002Fsaniales.medium.com\\u002Fa-new-zero-penny-template-for-your-frontends-f91873f9552d', 'https:\\u002F\\u002Fmattlehmann.medium.com\\u002Fcreating-an-alexa-audio-streaming-skill-with-api-audio-1e228b009962', 'https:\\u002F\\u002Fmedium.com\\u002F@hyft8151\\u002F%EF%B8%8F07318842602-%EF%B8%8Fwish-customer-care-number-b9ba3248106f', 'https:\\u002F\\u002Fitnext.io\\u002Fintegrate-analytics-into-your-ios-swift-applications-with-aws-amplify-20d31fe0a20e', 'https:\\u002F\\u002Fmedium.com\\u002Fsnake-charmer-python-and-analytics\\u002Fhow-to-pause-and-unpause-extract-refreshes-for-tableau-workbooks-387566b4c9dd', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Finsight-into-the-future-of-cloud-native-cncf-x-alibaba-cloud-native-technology-course-b53c0d9832c2']"
The Road to Cloud Native: The Best Practices to Design and Build Cloud Native applications,-,https://faun.pub/@eon01,https://faun.pub/approaching-cloud-native-2903a253b8f9?source=search_post---------13,"[<time datetime=""2019-03-19T01:20:09.912Z"">Mar 19, 2019</time>]",543,0 responses,19 min read,"['cloud-computing', 'vmware', 'kubernetes', 'cloud-computing', 'vmware', 'kubernetes']","['https:\\u002F\\u002Fauhlrich.medium.com\\u002Fjava-since-1914-782e712a9882', 'https:\\u002F\\u002Fnewmiami.medium.com\\u002Fcsgo-mat-hacks-for-mac-5064f601cec5', 'https:\\u002F\\u002Fmedium.com\\u002F@anirudh.kolwadkar18\\u002Fonboarding-ui-4f50401d1c2', 'https:\\u002F\\u002Fmedium.com\\u002F@raghavendraguttur\\u002Fpodman-containers-beginners-guide-830b931e66f4', 'https:\\u002F\\u002Fphilmulholland.medium.com\\u002Frisc-v-a-baremetal-introduction-using-c-conclusion-5bfaa13b34cf', 'https:\\u002F\\u002Fallaboutreact.medium.com\\u002F7-popular-use-cases-for-apache-kafka-c306e9e242f9', 'https:\\u002F\\u002Fmedium.com\\u002F@adityadroid\\u002F60-days-of-flutter-day-8-changing-the-launcher-icon-and-implementing-gesturedetector-421a00ad854a', 'https:\\u002F\\u002Fmedium.com\\u002F@1805342\\u002Fintegrating-audio-video-playback-into-flutter-application-a1d662de840b', 'https:\\u002F\\u002Fmedium.com\\u002Faltoros-blog\\u002Faltoros-achieves-vmware-master-services-competency-in-cloud-native-65c1e41eb8d7']"
Cloud Native Part 1: Definition,-,https://blog.heptio.com/@jbeda,https://blog.heptio.com/cloud-native-part-1-definition-716ed30e9193?source=search_post---------14,"[<time datetime=""2016-11-17T14:05:46.359Z"">Nov 17, 2016</time>]",238,4 responses,4 min read,"['writing', 'books', 'writing', 'books']","['https:\\u002F\\u002Fmedium.com\\u002F@esosaagbongiatorrr\\u002Fjust-doing-it-a2e1eccb3bba', 'https:\\u002F\\u002Fmedium.com\\u002Fheart-revolution\\u002Fwriters-pick-up-your-pace-of-writing-fb29d9ed6730', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fhow-not-to-lose-your-readers-d9f9cf4e16a7', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-partnered-pen\\u002Fhow-to-be-a-content-generating-monster-9c1ab922e129', 'https:\\u002F\\u002Fmedium.com\\u002Filluminations-mirror\\u002Fhow-writing-every-day-can-massively-improve-your-writing-f4c4f81df8f1', 'https:\\u002F\\u002Fmedium.com\\u002Fread-watch-write-repeat\\u002Fhow-to-choose-the-best-pov-in-your-fiction-writing-4a625e97e2f9', 'https:\\u002F\\u002Fmedium.com\\u002Fauthorpreneur-launch\\u002Ftranscript-teleseminar-giveaways-and-tips-to-grow-your-email-list-f4bc69b30140', 'https:\\u002F\\u002Fmedium.com\\u002Fread-watch-write-repeat\\u002F50-amazing-quotes-to-inspire-your-writing-2450c0764ac6', 'https:\\u002F\\u002Frothgar.medium.com\\u002Fthe-economics-of-writing-a-technical-book-689d0c12fe39']"
Cloud Native Geospatial Part 2: The Cloud Optimized GeoTIFF,-,https://medium.com/@cholmes,https://medium.com/planet-stories/cloud-native-geospatial-part-2-the-cloud-optimized-geotiff-6b3f15c696ed?source=search_post---------15,"[<time datetime=""2017-10-10T15:02:00.789Z"">Oct 10, 2017</time>]",340,4 responses,4 min read,"['cloud-native', 'geospatial', 'remote-sensing', 'cog', 'stac-spec', 'cloud-native', 'geospatial', 'remote-sensing', 'cog', 'stac-spec']","['https:\\u002F\\u002Fmedium.com\\u002F@ibexgantt\\u002Fbreaking-even-the-science-of-making-a-profit-620cc0418224', 'https:\\u002F\\u002Fmedium.com\\u002F@cozyan\\u002Fanomaly-detection-basic-intro-notes-5d1fa92d5a57', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Fdiabetes-predication-system-with-knn-algorithm-e040999229f7', 'https:\\u002F\\u002Fmedium.com\\u002Fblocksurvey\\u002Fbuilding-sentiment-analysis-module-using-tensorflow-js-keras-accadb77aa38', 'https:\\u002F\\u002Fsoundand.design\\u002Faudiovisual-colocation-research-colloquium-presentation-6d175ecd9bb', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fdeep-stacking-network-dsn-f98dcf4a3631', 'https:\\u002F\\u002Felliottwave.medium.com\\u002Fxli-forecasting-the-rally-after-elliott-wave-zig-zag-41485ab28636', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fthe-power-and-pitfalls-of-inferencing-a07d06ef54e7', 'https:\\u002F\\u002Fmedium.com\\u002Fradiant-earth-insights\\u002Fcloud-native-geospatial-outreach-day-recap-9b873ce3788e']"
"Lightweight, Cloud-Native Messaging with NATS",Messaging is the central nervous system of any…,https://medium.com/@kevinhoffman,https://medium.com/capital-one-tech/lightweight-cloud-native-messaging-with-nats-ad730ca2becf?source=search_post---------16,"[<time datetime=""2018-06-11T13:16:01.364Z"">Jun 11, 2018</time>]",321,0 responses,8 min read,"['programming', 'alibaba-cloud', 'nosql', 'middleware', 'database', 'programming', 'alibaba-cloud', 'nosql', 'middleware', 'database']","['https:\\u002F\\u002Fmedium.com\\u002Fcs371p-spring-2021-brinda-prasad\\u002Fcs-371p-spring-2021-brinda-prasad-ad812fb96d7e', 'https:\\u002F\\u002Fbetterprogramming.pub\\u002Fhow-to-deploy-multiple-apps-under-a-single-github-repository-to-heroku-f6177489d38', 'https:\\u002F\\u002Fprotoio.medium.com\\u002Fhow-to-choose-the-right-coding-bootcamp-728a189ed7df', 'https:\\u002F\\u002Fmedium.com\\u002Fkyligence\\u002Fkyligence-cloud-model-design-principles-part-3-perfect-index-1d70ae7b3861', 'https:\\u002F\\u002Fmedium.com\\u002F@pinarolguc\\u002Fquestions-to-ask-myself-for-delivering-good-code-306ded9e40f1', 'https:\\u002F\\u002Fmedium.com\\u002F@3rd\\u002Fnet-for-apache-spark-0-9-0-docker-image-released-5380e8cd2369', 'https:\\u002F\\u002Fmedium.com\\u002Fstreamnative\\u002Fpulsar-vs-kafka-part-2-adoption-use-cases-differentiators-and-community-1d9d62d92ac0', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fnacos-based-environment-isolation-at-alibaba-1e523a69d6eb', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fbreaking-the-limits-of-relational-databases-an-analysis-of-cloud-native-database-middleware-1-9c6bf5d9a5a7']"
Heptio will be joining forces with VMware on a shared cloud native mission,-,https://blog.heptio.com/@cmcluck,https://blog.heptio.com/heptio-will-be-joining-forces-with-vmware-on-a-shared-cloud-native-mission-b01225b1bc9e?source=search_post---------17,"[<time datetime=""2018-11-06T09:23:59.814Z"">Nov 6, 2018</time>]",464,6 responses,4 min read,NA,NA
Cloud Native Geospatial Part 1: Basic Assumptions and Workflows,-,https://medium.com/@cholmes,https://medium.com/planet-stories/cloud-native-geospatial-part-1-basic-assumptions-and-workflows-aa67b6156b53?source=search_post---------18,"[<time datetime=""2017-09-29T21:03:57.914Z"">Sep 30, 2017</time>]",344,2 responses,6 min read,"['alibabacloud', 'containers', 'trends', 'hybrid-cloud', 'serverless', 'alibabacloud', 'containers', 'trends', 'hybrid-cloud', 'serverless']","['https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002F5-concepts-for-writing-clean-code-f1057ec1e8d1', 'https:\\u002F\\u002Fmedium.com\\u002F@Excellarate\\u002Famazon-kinesis-data-firehose-for-detail-logging-in-aws-waf-6dd52486de62', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Feverything-you-need-to-know-to-resolve-the-git-push-rpc-error-1a865fd1ebea', 'https:\\u002F\\u002Fmedium.com\\u002Fwolox\\u002Flets-forget-painful-api-documentation-f5d0f5d0d06d', 'https:\\u002F\\u002Famitkr5616.medium.com\\u002Fterraform-as-an-infra-magic-tool-3e9b4283c755', 'https:\\u002F\\u002Fpwnblog.medium.com\\u002Fpwnd-courses-are-finally-here-44bca1837f08', 'https:\\u002F\\u002Fjaiprakashml.medium.com\\u002Farticle-spinning-with-python-1653438d4842', 'https:\\u002F\\u002Fmedium.com\\u002F@raj10x\\u002Fmulti-node-kubernetes-cluster-with-vagrant-virtualbox-and-kubeadm-9d3eaac28b98', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Ffuture-development-trends-of-cloud-native-cb7cf3c065ff']"
"MemQ: An efficient, scalable cloud native PubSub system",-,https://medium.com/@Pinterest_Engineering,https://medium.com/pinterest-engineering/memq-an-efficient-scalable-cloud-native-pubsub-system-4402695dd4e7?source=search_post---------19,"[<time datetime=""2021-11-16T15:24:19.937Z"">Nov 16, 2021</time>]",204,2 responses,10 min read,"['hcl-technologies', 'enterprise-software', 'cloud-native', 'enterprise-technology', 'hcl-sofy', 'hcl-technologies', 'enterprise-software', 'cloud-native', 'enterprise-technology', 'hcl-sofy']","['https:\\u002F\\u002Fmedium.com\\u002F@kc9ldo\\u002Fquicksilver-radio-more-ham-radio-stuff-than-anybody-a008665839ef', 'https:\\u002F\\u002Fmedium.com\\u002Fanalytics-vidhya\\u002Fshort-introduction-to-mqtt-with-python-e625c337c8f5', 'https:\\u002F\\u002Fitsafjal.medium.com\\u002Fhow-to-perform-joins-in-pyspark-db5ade306ebb', 'https:\\u002F\\u002Fmedium.com\\u002Fcodeshake\\u002Ftop-android-tools-libraries-in-2021-3374d0b48368', 'https:\\u002F\\u002Fmedium.com\\u002F@wenlou2800\\u002Fpython-class-2-e8233d16d525', 'https:\\u002F\\u002Fmedium.com\\u002F@newpage0720\\u002Fc-%E5%AD%B8%E7%BF%92%E7%AD%86%E8%A8%98-afb67cdb6c1d', 'https:\\u002F\\u002Fmedium.com\\u002Firaqi-innovators\\u002F5-tips-for-organising-a-hackathon-in-iraq-and-other-post-conflict-regions-9b7a941dff91', 'https:\\u002F\\u002Fas23394.medium.com\\u002Fthe-winding-road-3079e847f5d1', 'https:\\u002F\\u002Fsifoundry.medium.com\\u002Fdriving-customer-success-through-cloud-native-enterprise-software-architecture-a-conversation-f3a877c4d0a5']"
