title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
"From SaaS, PaaS or IaaS to Cloud API",-,https://blog.embed.ly/@embedly,https://blog.embed.ly/from-saas-paas-or-iaas-to-cloud-api-a865d47efc70?source=search_post---------43,"[<time datetime=""2013-05-24T10:48:00.000Z"">May 24, 2013</time>]",24,0 responses,3 min read,"['docker', 'google-cloud-platform', 'kubernetes', 'go', 'devops', 'docker', 'google-cloud-platform', 'kubernetes', 'go', 'devops']","['https:\\u002F\\u002Fmedium.com\\u002Fmartinomburajr\\u002Fbuilding-a-go-web-app-from-scratch-to-deploying-on-google-cloud-part-6-deploying-our-go-app-on-cb2fe6f68ed2', 'https:\\u002F\\u002Fmedium.com\\u002F@b113053\\u002Fintroduction-c7b94bb4fd5d', 'https:\\u002F\\u002Fksingh7.medium.com\\u002Fdynamic-environment-variables-for-react-app-running-on-openshift-kubernetes-668f1b99d113', 'https:\\u002F\\u002Ffaun.pub\\u002Fhow-to-build-grafana-from-source-dbf116cf2175', 'https:\\u002F\\u002Fmedium.com\\u002F@developer.naren\\u002Ftesting-web-server-part-2-40df63cb5b4a', 'https:\\u002F\\u002Fagilealliance.medium.com\\u002Fwhats-with-the-luminaries-at-agile2020-c756dc2a42ae', 'https:\\u002F\\u002Fcshubham173.medium.com\\u002Fsamsung-migrates-a-billion-plus-users-from-oracle-to-aws-e3b5d4d48705', 'https:\\u002F\\u002Fmedium.com\\u002Fptarmigan-labs\\u002Fhey-butler-please-meet-docker-b0279f1f4b68', 'https:\\u002F\\u002Fmedium.com\\u002F@steelwagstaff\\u002Fhow-to-make-a-website-d1e83f30043b', 'https:\\u002F\\u002Fmedium.com\\u002F@jahred.love\\u002Fbuilding-cloud-apps-with-civo-and-docker-5115f2eae52d', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fhow-to-build-your-own-software-development-learning-curriculum-134139868edf', 'https:\\u002F\\u002Fmedium.com\\u002F@DahlitzF\\u002Fhow-to-create-your-own-timing-context-manager-in-python-a0e944b48cf8', 'https:\\u002F\\u002Fmedium.com\\u002Fmaptiler\\u002Fmaptiler-awarded-by-european-space-agency-and-airbus-7109e4523984']"
"Saas, Paas, & Iaas- Decoding the 3 Cloud Computing Service Models",-,https://medium.com/@cuelogictech,https://medium.com/cuelogic-technologies/saas-paas-iaas-decoding-the-3-cloud-computing-service-models-8f03b6c2be41?source=search_post---------44,"[<time datetime=""2019-03-28T07:41:42.622Z"">Mar 28, 2019</time>]",5,0 responses,9 min read,"['docker', 'devops', 'programming', 'paas', 'micro-paas', 'docker', 'devops', 'programming', 'paas', 'micro-paas']","['https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fwhat-is-micro-paas-and-why-its-the-future-of-app-development-3aa30d086703', 'https:\\u002F\\u002Fmedium.com\\u002F@tombonanni\\u002Fadding-a-readme-to-your-github-profile-cd4342aeaa4d', 'https:\\u002F\\u002Fmedium.com\\u002F@luoshujing167\\u002Fhitfilm-express-vs-davinci-resolve-which-is-better-for-you-fe08a616fd76', 'https:\\u002F\\u002Faidanpfister.medium.com\\u002Fhow-to-use-sns-eventbridge-lambda-and-boto3-to-start-and-stop-ec2-instances-689a5ad1e585', 'https:\\u002F\\u002Fmedium.com\\u002F@vincenzo.scotto001\\u002Fremote-into-your-weather-station-from-anywhere-using-remote-it-ee6beeb4103f', 'https:\\u002F\\u002Fjaxolotl.medium.com\\u002Fa-walk-in-graphql-mutations-day-4-7ba45bd2eefc', 'https:\\u002F\\u002Fakurathimohan.medium.com\\u002Fhow-to-connect-wso2-api-manager-with-an-external-key-manager-f41939cdb6d5', 'https:\\u002F\\u002Fmedium.com\\u002F@pe8xjsu\\u002Fstandard-accept-language-we-attack-acff9e2ffcbd', 'https:\\u002F\\u002Fmedium.com\\u002F@riyoindia\\u002Fdetails-about-lemon-http-ift-tt-2k6dths-e89988de9e69', 'https:\\u002F\\u002Fmedium.com\\u002F@juranir.santos\\u002Fworking-and-understanding-what-is-lvm-once-and-for-all-9f43315ff604', 'https:\\u002F\\u002Fshobhit-srivastava-16360.medium.com\\u002Freasons-that-suggests-why-flutter-is-a-trending-framework-in-2021-and-beyond-a52487fe2a6d', 'https:\\u002F\\u002Fachievers.engineering\\u002Fdevelopers-and-testers-two-pieces-of-the-same-puzzle-df9e5179cef7', 'https:\\u002F\\u002Fmichael-l-davis.medium.com\\u002Fcollectable-objects-in-unity-a7c74c7e24a9']"
Is PaaS Really the Answer?,-,https://medium.com/@cloud66,https://medium.com/@cloud66/is-paas-really-the-answer-df8f7db5e28b?source=search_post---------46,"[<time datetime=""2016-02-25T17:18:09.000Z"">Feb 25, 2016</time>]",3,0 responses,4 min read,"['fintech', 'sandboxdemoday', 'gdpr-compliance', 'ccpa-compliance', 'regtech', 'fintech', 'sandboxdemoday', 'gdpr-compliance', 'ccpa-compliance', 'regtech']","['https:\\u002F\\u002Fmedium.com\\u002Ffintech-sandbox-the-weekly\\u002Fworking-closely-with-real-customers-led-aimee-gaspar-of-lionx-to-build-a-paas-company-that-better-fcab7166ff91', 'https:\\u002F\\u002Fmedium.com\\u002F@mateomoreno\\u002Flocal-shops-in-a-digital-world-the-importance-of-local-shops-in-the-action-outdoor-sports-310e1c1b97cb', 'https:\\u002F\\u002Fmedium.com\\u002F@intellias\\u002Fwhat-software-is-essential-for-electric-cars-fba3c058748', 'https:\\u002F\\u002Fmedium.com\\u002F@spreedly\\u002Fapple-pay-adoption-as-a-payment-method-at-spreedly-121fbe5fda33', 'https:\\u002F\\u002Fmedium.com\\u002Ftrimplement\\u002Four-experience-at-money20-20-europe-2017-a9656801818d', 'https:\\u002F\\u002Fmedium.com\\u002F@antekgruca\\u002Funcle-google-needs-counselling-d09e0377cc42', 'https:\\u002F\\u002Fmedium.com\\u002F@OneNumber\\u002Fcyber-monday-v-s-black-friday-the-clash-of-the-deals-is-here-74a99155ef08', 'https:\\u002F\\u002Fmedium.com\\u002F@Contribyte\\u002Fwhat-is-product-management-6e6314507ce1', 'https:\\u002F\\u002Fmedium.com\\u002Fdigital-assets-the-power-force-and-potential-of\\u002Fwill-talpa-network-become-the-dutch-business-ecosystem-f31487c09300', 'https:\\u002F\\u002Fmedium.com\\u002Fdnx-ventures\\u002Fhow-site-reliability-engineering-spearheads-competitive-customer-experience-54882fa6cba8', 'https:\\u002F\\u002Fmedium.com\\u002Ffour4soaring\\u002Fleading-in-times-of-disruption-3dedcec3609f', 'https:\\u002F\\u002Fmedium.com\\u002Fgradiant-talks\\u002F10-key-factors-to-the-smart-industry-411c63724f67', 'https:\\u002F\\u002Fmedium.com\\u002F@TamaraCMakarem\\u002Fossf-london-2021-d8e2229e7dc6']"
5 Software Architectures You Can Quickly Prototype on PaaS,-,https://levelup.gitconnected.com/@michael-bogan,https://levelup.gitconnected.com/5-software-architectures-you-can-quickly-prototype-on-paas-285414140a26?source=search_post---------47,"[<time datetime=""2020-02-28T14:24:46.027Z"">Feb 28, 2020</time>]",85,0 responses,5 min read,"['ux-design', 'documentation', 'guidelines', 'openpaas', 'open-source', 'ux-design', 'documentation', 'guidelines', 'openpaas', 'open-source']","['https:\\u002F\\u002Fmedium.com\\u002F@AwesomePaaS\\u002Fopenpaas-ux-documentation-for-everyone-a0b8ba91a6b6', 'https:\\u002F\\u002Fmedium.com\\u002F@gpva162\\u002Fui-ux-web-design-e09c72e183c6', 'https:\\u002F\\u002Fmedium.com\\u002F@cara.skinner.in.oz\\u002Fmy-individual-design-sprint-71e199ca225e', 'https:\\u002F\\u002Fmedium.com\\u002Ftalpor\\u002Ftop-10-tools-for-ux-design-and-research-c45bfa5fd275', 'https:\\u002F\\u002Fmedium.com\\u002F@sanyamhazare\\u002Fhow-to-design-dropdowns-ux-design-tips-value-at-void-c6bdc08f3861']"
-,-,https://blog.openebs.io/@epowell101,https://blog.openebs.io/ah-yes-well-paas-as-you-know-these-days-is-largely-k8s-based-such-as-open-shift-or-otherwise-8e7534369157?source=search_post---------48,"[<time datetime=""2017-07-11T03:09:16.655Z"">Jul 11, 2017</time>]",2,0 responses,1 min read,"['open-source', 'economics', 'paas', 'cloud-computing', 'saas', 'open-source', 'economics', 'paas', 'cloud-computing', 'saas']","['https:\\u002F\\u002Fmedium.com\\u002F@raghucs\\u002Fcareer-in-programming-timebox-your-efforts-to-make-choices-f9d72d971aee', 'https:\\u002F\\u002Fblog.harbur.io\\u002Fleverage-k8s-crd-and-kubebuilder-to-create-a-telegram-message-resource-8ce8ac329d89', 'https:\\u002F\\u002Fstevenpcurtis.medium.com\\u002Fany-or-anyobject-in-swift-d67a8a2c1569', 'https:\\u002F\\u002Fmedium.com\\u002F@TianTammy\\u002Fa-beginners-guide-to-software-development-c46120b2fe32', 'https:\\u002F\\u002Fmedium.com\\u002F@michaeleby1\\u002Fbroadcasting-versus-iteration-6c06539dc1d5', 'https:\\u002F\\u002Fmedium.com\\u002Fhuawei-developers\\u002Fcreating-a-3d-scene-with-sounds-using-huaweis-scene-kit-and-audio-kit-with-kotlin-e53149a612ea', 'https:\\u002F\\u002Fmedium.com\\u002F@davismia9999\\u002F7-methods-to-fix-windows-update-error-0x80072eff-629351994f41', 'https:\\u002F\\u002Fmedium.com\\u002Fedureka\\u002Fmicroservice-architecture-5e7f056b90f1', 'https:\\u002F\\u002Fblog.datasyndrome.com\\u002Fopen-source-software-and-paas-crisis-and-adaptation-587d07d95a92']"
Dokku — Your Own PaaS,-,https://expertise.jetruby.com/@jetruby,https://expertise.jetruby.com/dokku-your-own-paas-6420f22b663f?source=search_post---------49,"[<time datetime=""2015-11-12T10:18:14.000Z"">Nov 12, 2015</time>]",51,0 responses,2 min read,"['cloud-computing', 'blockchain', 'iot', 'artificial-intelligence', 'paas', 'cloud-computing', 'blockchain', 'iot', 'artificial-intelligence', 'paas']","['https:\\u002F\\u002Fmedium.com\\u002Faltoros-blog\\u002Fthe-year-2016-in-review-top-10-issues-of-enterprise-it-8e73af61b2fe', 'https:\\u002F\\u002Fmedium.com\\u002F@nabtechblog\\u002Fgithub-public-mode-with-guardrails-bc7d048ff2cf', 'https:\\u002F\\u002Fmedium.com\\u002Fpython-geek\\u002Fhow-to-navigate-the-current-software-developer-market-880c6121e80b', 'https:\\u002F\\u002Fmedium.com\\u002F@sqfitz\\u002Flessons-in-leadership-transition-fd8ff051993f', 'https:\\u002F\\u002Fstefma.medium.com\\u002Fprojects-of-our-hackday-2021-21033eda312e']"
iPaaS vs PaaS: What You Need to Know and More,-,https://medium.com/@rww,https://medium.com/readwrite/ipaas-vs-paas-what-you-need-to-know-and-more-914d601272c7?source=search_post---------50,"[<time datetime=""2021-09-27T18:30:56.212Z"">Sep 28, 2021</time>]",6,0 responses,6 min read,"['cloud-computing', 'paas', 'docker', 'golang', 'continuous-deployment', 'cloud-computing', 'paas', 'docker', 'golang', 'continuous-deployment']","['https:\\u002F\\u002Fmedium.com\\u002F@andrewsmedina\\u002F4-anos-de-tsuru-69e1e8bc1f22', 'https:\\u002F\\u002Fnoahhsu.medium.com\\u002Fleetcode-847-hard-shortest-path-visiting-all-nodes-5798c28aa55f', 'https:\\u002F\\u002Fmedium.com\\u002F@alex.widner\\u002Fdev-blog-control-your-ios-device-from-your-browser-with-a-raspberry-pi-and-without-xcode-16cc2d80d165', 'https:\\u002F\\u002Fvdaas-vald.medium.com\\u002Fthe-unit-test-strategy-in-vald-912ed6f14fbd', 'https:\\u002F\\u002Fmedium.com\\u002F@rogermurariu\\u002Frun-existing-net-core-web-api-inside-aws-lambda-and-deploy-using-cdk-3379121a882e']"
Serverless Prefabricated PaaS Accelerates Business Velocity,Serverless Computing accelerates time to…,https://medium.com/@hari-harikrishnan,https://medium.com/cerebrus/from-rpc-to-serverless-prefabricated-paas-accelerates-business-velocity-5bdebe3eb9a8?source=search_post---------51,"[<time datetime=""2017-08-02T17:00:38.608Z"">Aug 2, 2017</time>]",2,0 responses,3 min read,"['azure', 'fundamentals', 'iaas', 'saas', 'paas', 'azure', 'fundamentals', 'iaas', 'saas', 'paas']","['https:\\u002F\\u002Fmedium.com\\u002F@stfk1105\\u002Fiaas-paas-saas-%E4%B8%89%E5%85%84%E5%BC%9F-c745dfa0cfd4', 'https:\\u002F\\u002Fraji-krishnamoorthy.medium.com\\u002Fscaling-devops-for-amazon-ebs-series-1-4a6a92659f69', 'https:\\u002F\\u002Fwelkaim.medium.com\\u002Fhow-to-leverage-leanix-and-cast-for-cloud-transformation-fd350f568929', 'https:\\u002F\\u002Fanssamn.medium.com\\u002Funderstanding-aws-control-tower-15d96cc1407', 'https:\\u002F\\u002Fmedium.com\\u002F@muhammad642ali\\u002Fnocode-in-a-nutshell-d7d9cbac74b']"
How to Secure Platform as a Service (PaaS) Environments,A Cloud Computing Service Platform (PaaS)…,https://medium.com/@rww,https://medium.com/readwrite/how-to-secure-platform-as-a-service-paas-environments-a2fd5a26460d?source=search_post---------52,"[<time datetime=""2021-11-24T17:01:00.000Z"">Nov 24, 2021</time>]",51,0 responses,5 min read,"['hillary-clinton', '2016-election', 'donald-trump', 'hillary-clinton', '2016-election', 'donald-trump']","['https:\\u002F\\u002Fjeffjarvis.medium.com\\u002Fworried-261c3c65d375', 'https:\\u002F\\u002Fgraham-grant.medium.com\\u002Fsturgeon-may-pay-lip-service-to-the-green-agenda-but-her-only-priority-is-breaking-up-the-uk-f0b5c545e91a', 'https:\\u002F\\u002Fdemocracyguardian.com\\u002Frepublicans-stacking-the-deck-cheating-is-the-only-way-they-can-win-139a9b3a33a1', 'https:\\u002F\\u002Fmedium.com\\u002Fpolitical-engagement\\u002Fon-the-martin-luther-king-holiday-a-personal-family-memory-7404f39c5d85', 'https:\\u002F\\u002Ftheecksfactordefense.medium.com\\u002Fasylum-is-a-life-or-death-issue-27b8cd5d6e66']"
Take Control of PaaS Deployment,-,https://blog.codenvy.com/@tylerjewell,https://blog.codenvy.com/take-control-of-paas-deployment-23e9df9a679?source=search_post---------54,"[<time datetime=""2014-12-23T20:00:50.000Z"">Dec 24, 2014</time>]",0,0 responses,3 min read,"['application-development', 'app-development', 'paas', 'saas', 'cloud', 'application-development', 'app-development', 'paas', 'saas', 'cloud']","['https:\\u002F\\u002Fmedium.com\\u002F@engineyard\\u002Fbest-practices-for-application-deployment-in-2021-715dae06e676', 'https:\\u002F\\u002Fmedium.com\\u002Fvertex-ventures-il\\u002Four-investment-in-datarails-860dd411607e', 'https:\\u002F\\u002Fmedium.com\\u002F@saja8603\\u002Fassignment-5-practice-with-apis-d882c9c3062c', 'https:\\u002F\\u002Fmedium.com\\u002F@drquark\\u002Fkwoc-kharagpur-winter-of-code-project-report-51471763a735', 'https:\\u002F\\u002Fmedium.com\\u002F@zhiguang.chen\\u002Fcreate-reorderablewrap-widget-using-inheritednotifier-and-changenotifier-3bc4948b4712', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-workflow-pro\\u002Fmarketo-api-quick-start-guide-fb9ff203968', 'https:\\u002F\\u002Fmedium.com\\u002F@rkgurram\\u002Ftuning-of-elk-stack-for-the-expected-throughput-53779f343166', 'https:\\u002F\\u002Fksb94495.medium.com\\u002Fnew-learning-experience-of-sql-54dda7384348', 'https:\\u002F\\u002Fshanchathusanda.medium.com\\u002Fsign-in-to-grafana-with-wso2-identity-server-using-oauth2-adbce98d362c', 'https:\\u002F\\u002Fmedium.com\\u002Fsecuring\\u002Fsecure-implementation-of-webview-in-ios-applications-securing-799c0aa8d5', 'https:\\u002F\\u002Fmedium.com\\u002Fcode-well\\u002Fcommon-devops-challenges-and-how-to-overcome-them-149c9fd3c8a8', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fan-example-architecture-for-building-your-own-notification-service-with-aws-courier-8c1aa0972f1b', 'https:\\u002F\\u002Fenlear.academy\\u002Fpush-notifications-from-amazon-sns-to-ms-team-as-a-webhook-d2770ab3c864']"
"SaaS, PaaS, IaaS, and Bare Metal: a Game of Technology Abstraction",-,https://medium.com/@evoknow,https://medium.com/evoknow/saas-paas-iaas-and-bare-metal-a-game-of-technology-abstraction-4fa748eeae6?source=search_post---------55,"[<time datetime=""2019-10-21T07:29:27.321Z"">Oct 21, 2019</time>]",2,0 responses,5 min read,"['cloud-computing', 'saas-app-development', 'software-as-a-service', 'product-as-a-services', 'cloud-service-models', 'cloud-computing', 'saas-app-development', 'software-as-a-service', 'product-as-a-services', 'cloud-service-models']","['https:\\u002F\\u002Fmedium.com\\u002Fbetter-data-advisors\\u002Fmastering-data-using-business-capability-models-d0e1e5f50d0e', 'https:\\u002F\\u002Frameshjajula.medium.com\\u002Fpredicting-employee-attrition-using-machine-earning-8f89ce746234', 'https:\\u002F\\u002Fmedium.com\\u002F@kathanpatel52\\u002Fbuild-gamma-airflow-5ff18d37fe4e', 'https:\\u002F\\u002Fmarccharbel.medium.com\\u002F20-years-of-buzzwords-de062997ea07', 'https:\\u002F\\u002Fmedium.com\\u002Fcuelogic-technologies\\u002Fsaas-paas-iaas-decoding-the-3-cloud-computing-service-models-8f03b6c2be41', 'https:\\u002F\\u002Fbarbecueswap.medium.com\\u002Fnew-partnership-and-igo-with-yieldparrot-finance-ce10e68bff74', 'https:\\u002F\\u002Fnewzradar.medium.com\\u002Fios-15-include-notifications-revamp-new-ipad-home-screen-and-more-dcf239642801', 'https:\\u002F\\u002Fmedium.com\\u002F@soha.tania\\u002Fno-phone-no-internet-paradise-lost-or-gained-4825513ff0ee', 'https:\\u002F\\u002Fmedium.com\\u002F@technoogeekonline\\u002Facer-predator-triton-300-se-review-a-special-edition-that-feels-ordinary-32f2992a14f8', 'https:\\u002F\\u002Fmedium.com\\u002Ffuture-of-flight\\u002Fa-visit-with-president-trump-16287fcfb2c5', 'https:\\u002F\\u002Fclubhouseconvos.medium.com\\u002Fif-you-want-to-make-clubhouse-greenroom-social-audio-or-podcasting-seriously-you-need-to-4ca83020d5ee', 'https:\\u002F\\u002Fmedium.com\\u002F@NabahatShanza\\u002Fsafety-tips-for-driving-a-vehicle-c31f15ed230f', 'https:\\u002F\\u002F500ish.com\\u002Flooking-back-on-my-2019-homescreen-f0c9cde7dc6']"
Working Closely with Real Customers Led Aimee Gaspar of LionX to Build a PaaS Company That Better Protects Their…,-,https://medium.com/@FinTechSandbox,https://medium.com/fintech-sandbox-the-weekly/working-closely-with-real-customers-led-aimee-gaspar-of-lionx-to-build-a-paas-company-that-better-fcab7166ff91?source=search_post---------56,"[<time datetime=""2020-05-06T12:33:37.804Z"">May 6, 2020</time>]",1,0 responses,7 min read,NA,NA
Building a Fully Open Industrial Intelligent PaaS Platform with ET Industrial Brain,-,https://medium.com/@alibaba-cloud,https://medium.com/@alibaba-cloud/building-a-fully-open-industrial-intelligent-paas-platform-with-et-industrial-brain-4107f196768a?source=search_post---------57,"[<time datetime=""2018-12-17T08:40:32.540Z"">Dec 17, 2018</time>]",1,0 responses,8 min read,"['blockchain', 'bitcoin', 'paas', 'cloud-computing', 'enterprise-technology', 'blockchain', 'bitcoin', 'paas', 'cloud-computing', 'enterprise-technology']","['https:\\u002F\\u002Fjrodthoughts.medium.com\\u002Fsome-thoughts-about-private-blockchains-747ebfa7fef0', 'https:\\u002F\\u002Fcharlescalzia.medium.com\\u002Fthe-dawn-of-self-driving-cars-pros-and-cons-71deb8eb0c89', 'https:\\u002F\\u002Fmedium.com\\u002Fstocksignal\\u002Fwhat-to-expected-from-the-stock-market-in-2022-769adb9baa0e', 'https:\\u002F\\u002Fthegodoftrading.medium.com\\u002Fthe-most-famous-person-6fda8aa38e42', 'https:\\u002F\\u002Fnickayton.medium.com\\u002Fscientists-and-ai-have-created-the-first-synthetic-lifeform-1e1ab6b7f3f7']"
How Does PaaS Provider Agora.io Boost Partners’ Overseas Expansion amid Global Remote-learning?,-,https://medium.com/@edtechchina,https://medium.com/@edtechchina/how-does-paas-provider-agora-io-boost-partners-overseas-expansion-amid-global-remote-learning-df89df2c4287?source=search_post---------58,"[<time datetime=""2020-05-21T03:51:04.148Z"">May 21, 2020</time>]",1,0 responses,6 min read,"['cloud', 'information-technology', 'paas', 'technology', 'perfume', 'technology', 'business', 'society', 'technology', 'business', 'society', 'cloud', 'information-technology', 'paas', 'perfume']","['https:\\u002F\\u002Fmedium.com\\u002Ftinted-glass\\u002Fparlez-vous-paas-26a318f9030d', 'https:\\u002F\\u002Fbizgees.medium.com\\u002Fintegration-a-two-way-street-catherine-cibulskis-8ee60d0bab60', 'https:\\u002F\\u002Fcoevolvetech.medium.com\\u002Fwhy-enterprises-should-focus-on-cloud-networking-d18bd1d619c6', 'https:\\u002F\\u002Fmedium.com\\u002F@adammarkel\\u002Fhow-to-show-up-and-compete-to-be-the-best-570182480c63', 'https:\\u002F\\u002Fdarkoindex.medium.com\\u002F2021-22-nba-preview-sensing-a-bizarro-western-conference-1e6411ed222']"
3 Common Mistakes People Make When Looking at Multi-Cloud IaaS/PaaS in the Enterprise,-,https://medium.com/@ContinoHQ,https://medium.com/@ContinoHQ/3-common-mistakes-people-make-when-looking-at-multi-cloud-iaas-paas-in-the-enterprise-f5f2cf9d08e0?source=search_post---------59,"[<time datetime=""2019-01-28T10:26:20.155Z"">Jan 28, 2019</time>]",28,0 responses,2 min read,"['entrepreneurship', 'churn', 'paas', 'saas', 'customer-lifetime-value', 'entrepreneurship', 'churn', 'paas', 'saas', 'customer-lifetime-value']","['https:\\u002F\\u002Fmedium.com\\u002F@lucyzhao_\\u002Fhow-paas-companies-calculate-churn-ltv-examples-from-uber-airbnb-plivo-789c6fca1b41', 'https:\\u002F\\u002Fmedium.com\\u002Fbetter-data-advisors\\u002Fmastering-data-using-business-capability-models-d0e1e5f50d0e', 'https:\\u002F\\u002Fmedium.com\\u002Fproductmanagerslife\\u002Fbuilding-ai-products-my-3-steps-581b8584ea40', 'https:\\u002F\\u002Fyzxiao.medium.com\\u002Fmachine-learning-based-promotion-strategy-design-a1bf7df3a010', 'https:\\u002F\\u002Fmedium.com\\u002F@arrrash\\u002Fpersonalisation-in-digital-and-hybrid-mindset-c800181120ce']"
How to Know If You Should Switch to a Platform-as-a-Service (PaaS) Solution,-,https://medium.com/@shanikaw,https://medium.com/crowdbotics/how-to-know-if-you-should-switch-to-a-platform-as-a-service-paas-solution-b2ec5a2b58be?source=search_post---------60,"[<time datetime=""2020-11-17T17:21:26.000Z"">Nov 17, 2020</time>]",10,0 responses,10 min read,"['budget', 'cloud', 'paas', 'saas', 'sim', 'budget', 'cloud', 'paas', 'saas', 'sim']","['https:\\u002F\\u002Fmedium.com\\u002F@LawrenceHecht\\u002Fcontrarian-look-at-software-spending-42e692bb0071', 'https:\\u002F\\u002Fmedium.com\\u002F@techbaby\\u002Fbabies-in-tech-1-6cba8019abee', 'https:\\u002F\\u002Fmedium.com\\u002F@jeanno.cheung\\u002Fcrushing-the-faang-interviews-4-tips-from-an-ex-googler-apple-engineer-189b67a5c618', 'https:\\u002F\\u002Fmedium.com\\u002F@divanshuaggarwal\\u002F9-things-for-successful-production-deployment-e8fa6ffc2ff2', 'https:\\u002F\\u002Fmedium.com\\u002F@aisha.jv70\\u002Fhunt-your-tribe-stick-with-it-bc52516f3eb7']"
"When to use IaaS, FaaS, PaaS, and CaaS",-,https://medium.com/@IBMDeveloper,https://medium.com/@IBMDeveloper/when-to-use-iaas-faas-paas-and-caas-9049155ebc11?source=search_post---------61,"[<time datetime=""2019-07-01T21:09:32.554Z"">Jul 2, 2019</time>]",1,0 responses,2 min read,"['azure', 'cloud-computing', 'cloud', 'cloud-native', 'web-development', 'azure', 'cloud-computing', 'cloud', 'cloud-native', 'web-development']","['https:\\u002F\\u002Fitnext.io\\u002Fazure-explained-deep-enough-azure-paas-321a0f16bd57', 'https:\\u002F\\u002Fblog.bitsrc.io\\u002Fpure-css-to-make-a-button-shine-and-gently-change-colors-over-time-5b685d9c6a7e', 'https:\\u002F\\u002Fmedium.com\\u002F@jeffammons\\u002Fthree-ways-to-hit-your-deadlines-ca46da2b70f9', 'https:\\u002F\\u002Fdlpadmavathi-us.medium.com\\u002Fhack-the-box-retired-machine-jarvis-508b434a63cc', 'https:\\u002F\\u002Fmedium.com\\u002Fanalytics-vidhya\\u002Fthe-pursuit-of-happiness-with-python-and-postgresql-4f3f8f5fc08e', 'https:\\u002F\\u002Fpankajconnect.medium.com\\u002Flist-of-new-features-of-oracle-19c-ed76f19c50c7', 'https:\\u002F\\u002Fleehanrick.medium.com\\u002Fmicroservices-the-agile-buzz-8d46c1a71156', 'https:\\u002F\\u002Fepsilongem.medium.com\\u002Fvisualize-the-api-db-relations-in-a-java-spring-application-896f26096920', 'https:\\u002F\\u002Fmedium.com\\u002F@walterhoekstra\\u002Fscrum-during-covid-lockdown-86960f64b089', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Farm-templates-or-azure-bicep-what-should-i-use-14e8662d3f27', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fazure-devops-meet-the-office-for-developers-2ba06a1cdd77', 'https:\\u002F\\u002Ficeburn.medium.com\\u002Feasy-auth-using-azure-front-door-azure-active-directory-b2c-bf70464a1741', 'https:\\u002F\\u002Fandyr8939.medium.com\\u002Fazure-devops-pipelines-could-not-get-lock-var-lib-dpkg-lock-frontend-b388981dbe0a']"
Convincing Enterprise Business Looking for IaaS/SaaS/PaaS to think Google,-,https://medium.com/@mikethebbop,https://medium.com/@mikethebbop/convincing-enterprise-business-looking-for-iaas-saas-paas-to-think-google-aad068d78474?source=search_post---------62,"[<time datetime=""2016-03-23T22:24:29.983Z"">Mar 24, 2016</time>]",1,0 responses,2 min read,"['cloud-computing', 'iaas', 'paas', 'saas', 'cloud-computing', 'iaas', 'paas', 'saas']","['https:\\u002F\\u002Fmrrishisingh.medium.com\\u002Fiaas-paas-and-saas-57bef8fdf19a', 'https:\\u002F\\u002Fmedium.com\\u002F@chrisspalmer\\u002Fprocuring-analytics-pt-1-of-the-user-analytics-for-saas-series-672f9d573a7c', 'https:\\u002F\\u002Fmedium.com\\u002F@UpTechReport\\u002Fproductivity-solutions-from-saas-companies-13bbff541017', 'https:\\u002F\\u002Fmedium.com\\u002Fflycode\\u002Fbenefits-of-no-code-developers-tools-f2c6d9fd5f80', 'https:\\u002F\\u002Fcopedotstudio.medium.com\\u002Fworkflow-optimization-tracking-and-more-in-a-startup-studio-15fe10678a62']"
