title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
Moving BBC Online to the cloud,The story of how the BBC website has been completely rebuilt and moved…,https://medium.com/@matthew1000,https://medium.com/bbc-design-engineering/moving-bbc-online-to-the-cloud-afdfb7c072ff?source=search_post---------150,"[<time datetime=""2020-10-29T09:19:16.200Z"">Oct 29, 2020</time>]",964,2 responses,11 min read,"['firebase', 'development', 'flutter', 'firestore', 'software-development', 'firebase', 'development', 'flutter', 'firestore', 'software-development']","['https:\\u002F\\u002Fmedium.com\\u002Ffirebase-tips-tricks\\u002Fhow-to-use-cloud-firestore-in-flutter-9ea80593ca40', 'https:\\u002F\\u002Fmedium.com\\u002F@narendrai1211\\u002Fweb-scraping-technique-selection-guide-2338a2548d71', 'https:\\u002F\\u002Fmedium.com\\u002F@patrones\\u002Fread-download-computer-networking-a-top-down-approach-6th-edition-full-book-pdf-full-1acc1c2f018', 'https:\\u002F\\u002Fmildredkawakami.medium.com\\u002Fthe-service-to-detect-this-status-is-disabled-here-are-the-fixes-6cd7b401fb77', 'https:\\u002F\\u002Fiamludal.medium.com\\u002Fwhy-your-github-profile-sucks-9184853933ab', 'https:\\u002F\\u002Fyspreen.medium.com\\u002Fget-started-with-fargate-on-aws-https-ingress-991a09020cc0', 'https:\\u002F\\u002Fmedium.com\\u002Fmetatask\\u002Freview-cycles-are-here-c243b2152994', 'https:\\u002F\\u002Fmedium.com\\u002F@stephen.brewer\\u002Fan-adventure-assuring-objects-are-not-null-in-kotlin-68bd9231d29d', 'https:\\u002F\\u002Fimawesomelike007.medium.com\\u002Fadidas-case-study-kubernetes-7cb52191188f', 'https:\\u002F\\u002Fmedium.com\\u002F@nurahmadhamidi\\u002Fhow-to-use-flutter-firebase-authentication-f232207ba3e8', 'https:\\u002F\\u002Ftoxsltechnologies.medium.com\\u002Fhow-does-flutter-marks-the-beginning-of-next-gen-app-development-f9b563f2b552', 'https:\\u002F\\u002Fmedium.com\\u002Fdistant-horizons\\u002Fwhat-is-flutter-47d5d3625150', 'https:\\u002F\\u002Fmedium.com\\u002F@thefujii\\u002Fhow-to-style-a-elevated-button-in-flutter-or-any-other-button-f79770246b4']"
Building A “Serverless” API using Firebase Cloud Functions.,-,https://codeburst.io/@bzmpilime,https://codeburst.io/building-a-serverless-api-using-firebase-cloud-functions-e5a6be42144c?source=search_post---------151,"[<time datetime=""2018-01-09T10:44:14.001Z"">Jan 9, 2018</time>]",1.1K,10 responses,5 min read,"['bitcoin', 'bitcoin-mining', 'blockchain', 'investing', 'hashmart', 'bitcoin', 'bitcoin-mining', 'blockchain', 'investing', 'hashmart']","['https:\\u002F\\u002Fmedium.com\\u002Fbitgear\\u002Fbitgear-ecosystem-overview-pt-1-gear-market-b55fa0962953', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fcrypto-v-3-proof-of-capacity-7aedfdde01f', 'https:\\u002F\\u002Fmedium.com\\u002F@secondincomeways1\\u002Fcharlie-munger-humiliates-bitcoin-btc-and-says-berkshire-hathaway-will-not-track-tesla-b67234a73e8d', 'https:\\u002F\\u002Famitcaesar.medium.com\\u002Finfinite-world-a-metaverse-company-will-go-public-in-a-700-million-spac-merger-ebb2a4b1ef', 'https:\\u002F\\u002Fmedium.com\\u002F@khanzai94\\u002Fhow-does-crypto-gaming-investment-work-how-do-you-get-involved-missives-from-the-rabbit-hole-6-674704d1a031', 'https:\\u002F\\u002Fmedium.com\\u002F@jayj80822\\u002Fvempireempire-aa06f7dd9499', 'https:\\u002F\\u002Fmatrixainetwork.medium.com\\u002Fmatrix-block-reward-reduction-coming-soon-3350d255401d', 'https:\\u002F\\u002Fmattcsnow.medium.com\\u002Fthe-fully-digital-stack-401a9644228d', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fcould-cloud-mining-services-such-as-hashmart-be-the-gateway-to-taking-bitcoin-mining-mainstream-3fa630829a93']"
"How Data Inspires Building a Scalable, Resilient and Secure Cloud Infrastructure At Netflix",-,https://netflixtechblog.com/@netflixtechblog,https://netflixtechblog.com/how-data-inspires-building-a-scalable-resilient-and-secure-cloud-infrastructure-at-netflix-c14ea9f2d00c?source=search_post---------152,"[<time datetime=""2019-03-05T16:06:00.892Z"">Mar 5, 2019</time>]",729,2 responses,5 min read,"['aws', 'google-cloud-platform', 'serverless', 'cloud-computing', 'programming', 'aws', 'google-cloud-platform', 'serverless', 'cloud-computing', 'programming']","['https:\\u002F\\u002Fben11kehoe.medium.com\\u002Fthe-good-and-the-bad-of-google-cloud-run-34455e673ef5', 'https:\\u002F\\u002Florenzoromani.medium.com\\u002Fdue-diligence-mining-adverse-media-with-python-and-scraping-a60c300aa35b', 'https:\\u002F\\u002Fmedium.com\\u002Fqanplatform\\u002Fannouncing-qan-x-amazon-aws-integration-c389db0df11e', 'https:\\u002F\\u002Fancaonuta.medium.com\\u002Fhow-to-integrate-trello-and-discord-for-business-as-a-development-team-a904ad04f96b', 'https:\\u002F\\u002Ftylerkrupicka.medium.com\\u002Fdesign-systems-multi-build-css-ab244bc3628c', 'https:\\u002F\\u002Ftechnicalsource9.medium.com\\u002Ftest-iterations-based-on-table-in-data-dictionary-3e48009b146f', 'https:\\u002F\\u002Fitsjonjones96.medium.com\\u002Fcloud-security-augmenting-data-confidentiality-in-modern-business-63aec8e7f5f6', 'https:\\u002F\\u002Fmedium.com\\u002F@progressiveappstore\\u002Freincarnation-of-homebrew-f8eb217823ea', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-quantum-resistant-ledger\\u002Flast-week-in-qrl-august-27th-to-september-2nd-6dc285d3927b', 'https:\\u002F\\u002Fmedium.com\\u002Flife-at-apollo-division\\u002Fresolve-aws-cdk-stack-dependency-conflicts-c6a3dee0c28d', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-cloud-architect\\u002Fwhat-is-aws-fault-injection-simulator-and-why-you-should-care-3fbe457ca227', 'https:\\u002F\\u002Fmedium.com\\u002Fdevops-dudes\\u002Fis-serverless-the-right-way-to-cloud-1b588e00d493', 'https:\\u002F\\u002Fmedium.com\\u002Fcazoo\\u002Fterraforming-infrastructure-for-eventbridge-to-kinesis-data-stream-relay-889e4d4efcb6']"
Kubernetes Networking: Behind the scenes,-,https://itnext.io/@nleiva,https://itnext.io/kubernetes-networking-behind-the-scenes-39a1ab1792bb?source=search_post---------153,"[<time datetime=""2018-07-17T14:43:41.286Z"">Jul 17, 2018</time>]",612,7 responses,16 min read,"['cloud-computing', 'aws', 'devops', 'google-cloud-platform', 'containers', 'cloud-computing', 'aws', 'devops', 'google-cloud-platform', 'containers']","['https:\\u002F\\u002Fmedium.com\\u002F@nnilesh7756\\u002Fwhat-are-cloud-computing-services-iaas-caas-paas-faas-saas-ac0f6022d36e', 'https:\\u002F\\u002Fmedium.com\\u002F@ajankur-jain\\u002Fa-cloud-professional-recommendations-for-cloud-best-practices-ff3ae7655897', 'https:\\u002F\\u002Fmedium.com\\u002Fsai-ops\\u002Finstalling-nginx-using-aws-ec2-user-data-5590fdbe528d', 'https:\\u002F\\u002Fmedium.com\\u002F@sri_40116\\u002Fsetup-google-cloud-sdk-569e9daa10c8', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fintegrating-okta-to-allow-federated-users-to-access-multi-account-aws-environment-7504ae1f1f5a']"
Our plans for Cloud in 2020,Here’s how we’re making Cloud the best place for collaboration — for solo…,https://blog.sketchapp.com/@sketchapp,https://blog.sketchapp.com/our-plans-for-cloud-in-2020-604590145395?source=search_post---------154,"[<time datetime=""2020-02-26T11:38:06.730Z"">Feb 26, 2020</time>]",1.2K,14 responses,4 min read,"['devops', 'cloud-computing', 'serverless', 'linux', 'programming', 'devops', 'cloud-computing', 'serverless', 'linux', 'programming']","['https:\\u002F\\u002Fm.serversideup.net\\u002Flaravel-gates-and-policies-in-an-api-driven-spa-dbe172d13518', 'https:\\u002F\\u002Fmedium.com\\u002F@imankurniawan_37986\\u002Fextend-saltstack-platform-using-salt-syndic-and-manage-using-salt-api-with-mysql-as-external-f48fa7504182', 'https:\\u002F\\u002Fmedium.com\\u002Fpicket\\u002Fone-weird-trick-to-improve-our-github-experience-by-80-9545b21877a4', 'https:\\u002F\\u002Fskabhi001.medium.com\\u002Faws-case-studies-a5e380ea2abf', 'https:\\u002F\\u002Fmedium.com\\u002Fdfinity\\u002Fcandid-a-tool-for-interoperable-programming-languages-on-the-internet-computer-27e7085cd97f', 'https:\\u002F\\u002Fgrumpyghost1011.medium.com\\u002Fnmap-room-tryhackme-walkthrough-%EF%B8%8F-4fdf25829f1d', 'https:\\u002F\\u002Fmedium.com\\u002F@crystalljonah\\u002Fmy-journey-at-shecodeafrica-802c131e3e1a', 'https:\\u002F\\u002Fstudentsxstudents.com\\u002Fsimple-8-bit-processor-design-and-verilog-implementation-part-1-8735fac284b', 'https:\\u002F\\u002Fjavascript.plainenglish.io\\u002Funikernel-vs-container-vs-operating-system-side-by-side-comparison-3b8d6d93665d']"
How to pass the Google Cloud Professional Data Engineer exam,Without the recommended 3-year industry…,https://towardsdatascience.com/@jonathan.moszuti,https://towardsdatascience.com/how-to-pass-the-google-cloud-professional-data-engineer-exam-f241d7191e47?source=search_post---------155,"[<time datetime=""2019-12-13T14:14:05.109Z"">Dec 13, 2019</time>]",571,3 responses,15 min read,"['editors-pick', 'tds-features', 'deep-dives', 'aws', 'amazon', 'training', 'amazon-web-services', 'cloud-computing', 'editors-pick', 'tds-features', 'deep-dives', 'aws', 'amazon', 'training', 'amazon-web-services', 'cloud-computing']","['https:\\u002F\\u002Ftowardsdatascience.com\\u002Fjourney-into-the-clouds-how-to-become-a-aws-certified-solution-architect-719cae167e70', 'https:\\u002F\\u002Fcmohamedelba.medium.com\\u002Fi-only-got-one-interview-in-february-1995-and-i-was-placed-on-the-waiting-list-in-march-25b56e5e3d36', 'https:\\u002F\\u002Fmedium.com\\u002F@shivathiru43\\u002Fhow-to-manage-your-time-for-data-science-learning-journey-7bccccc13061', 'https:\\u002F\\u002Fmedium.com\\u002Fhci-wvu\\u002Fexpertwin-an-alter-ego-in-cyberspace-for-knowledge-workers-3e59759e37a5', 'https:\\u002F\\u002Fmedium.com\\u002Fdataseries\\u002Fdata-preprocessing-with-python-3914d3e9dd30', 'https:\\u002F\\u002Fmedium.data4sci.com\\u002Fd4s-sunday-briefing-44-dd5eb4aa1755', 'https:\\u002F\\u002Ftechnicalsource9.medium.com\\u002Fwhat-are-some-methods-for-inferring-causation-from-correlation-90c3659e1442', 'https:\\u002F\\u002Fankitnsingh.medium.com\\u002Fcustom-text-classification-in-smartreader-8efb7d273b51', 'https:\\u002F\\u002Fmedium.com\\u002Fcoherent-thoughts\\u002Fimage-processing-for-smart-agriculture-3eedfb9d86d7', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fhow-i-cracked-the-tcs-digital-interview-3aa60ef98a12', 'https:\\u002F\\u002Fdhyanintech.medium.com\\u002Fhow-to-prepare-for-the-microsoft-power-platform-fundamentals-certification-35b51976c5a0', 'https:\\u002F\\u002Fjakobpoerschmann.medium.com\\u002Feverything-about-the-google-cloud-technical-residency-ctr-2e78697a1d12', 'https:\\u002F\\u002Fmedium.com\\u002F@aritradas.stthomasit\\u002Fall-about-queue-data-structure-7abefad9e1ce']"
10 Days to Become a Google Cloud Certified Professional Data Engineer,-,https://towardsdatascience.com/@jeffhale,https://towardsdatascience.com/10-days-to-become-a-google-cloud-certified-professional-data-engineer-fdb6c401f8e0?source=search_post---------156,"[<time datetime=""2019-06-19T21:59:43.478Z"">Jun 20, 2019</time>]",844,6 responses,11 min read,"['firebase', 'typescript', 'google-cloud-functions', 'google-cloud-platform', 'software-engineering', 'firebase', 'typescript', 'google-cloud-functions', 'google-cloud-platform', 'software-engineering']","['https:\\u002F\\u002Fmedium.com\\u002Ffirebase-developers\\u002Forganize-cloud-functions-for-max-cold-start-performance-and-readability-with-typescript-and-9261ee8450f0', 'https:\\u002F\\u002Fmedium.com\\u002Fcomic-relief\\u002Fmigrating-from-a-conventional-cms-to-a-decoupled-technology-stack-6114cb97aaf5', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fmake-beautiful-ecommerce-card-8cfe10e588dd', 'https:\\u002F\\u002Frobert-peng-pr.medium.com\\u002Flongest-substring-with-at-most-k-distinct-characters-286b6e50910c', 'https:\\u002F\\u002Fmedium.com\\u002Fedureka\\u002Famazon-vpc-tutorial-45b7467bcf1d', 'https:\\u002F\\u002Fmedium.com\\u002Fdraup-for-talent\\u002F5-key-knowledge-portals-driving-the-new-age-digital-workforce-21ffe77b6427', 'https:\\u002F\\u002Fadactio.medium.com\\u002Fget-safe-563e5c46da70', 'https:\\u002F\\u002Fkurniadi.medium.com\\u002Fswift-kotlin-syntax-comparation-12817a95a9e', 'https:\\u002F\\u002Fhimanshuraiml.medium.com\\u002Fmulti-processing-and-parallel-processing-7e9c510ef80', 'https:\\u002F\\u002Fhmh.engineering\\u002Fusing-linkedom-as-test-environment-in-jest-unit-tests-ec4a7659c8d6', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fmonorepo-vs-polyrepo-and-independent-components-ecc7c3b2676b', 'https:\\u002F\\u002Fmedium.com\\u002Fxrlo-extended-reality-lowdown\\u002Fchoosing-the-right-build-framework-for-web-development-bd1dfc9e26a7', 'https:\\u002F\\u002Ftech.devoted.com\\u002Femitting-multiple-error-levels-with-the-same-eslint-rule-b5b2f981010d']"
"GPS/Cellular Asset Tracking using Google Cloud IoT Core, Firestore and MongooseOS",Track your goods…,https://medium.com/@alvaroviebrantz,https://medium.com/google-cloud/gps-cellular-asset-tracking-using-google-cloud-iot-core-firestore-and-mongooseos-4dd74921f582?source=search_post---------157,"[<time datetime=""2018-01-19T02:59:21.998Z"">Jan 19, 2018</time>]",1.1K,17 responses,14 min read,"['google-cloud-platform', 'deep-learning', 'fastai', 'cloud-computing', 'machine-learning', 'google-cloud-platform', 'deep-learning', 'fastai', 'cloud-computing', 'machine-learning']","['https:\\u002F\\u002Fmedium.com\\u002F@jamsawamsa\\u002Frunning-a-google-cloud-gpu-for-fast-ai-for-free-5f89c707bae6', 'https:\\u002F\\u002Faaronlinder.medium.com\\u002Fand-updated-method-of-how-to-do-data-science-quickly-on-gcp-streamlined-18e5db5cea84', 'https:\\u002F\\u002Fmedium.com\\u002F@arvs.lat\\u002Fbuilding-an-automated-machine-learning-workflow-for-sentiment-analysis-using-sagemaker-pipelines-d972c2f27514', 'https:\\u002F\\u002Finsaid.medium.com\\u002Fcontainerization-using-docker-ai-end-to-end-series-part-6-d5d8c0979292', 'https:\\u002F\\u002Fmedium.com\\u002F@prabhakaralagarsamy\\u002Fpredict-pump-failure-web-application-d9f999ad4d52', 'https:\\u002F\\u002Fwearecitizensadvice.org.uk\\u002Fdown-to-the-minute-how-our-data-reveals-the-nations-concerns-in-real-time-24fb8c9ceee', 'https:\\u002F\\u002Fantoblog.medium.com\\u002Fvisualizing-geospatial-data-with-python-using-folium-54fb1d68e5f5', 'https:\\u002F\\u002Fmedium.com\\u002F@lohiamanju1\\u002Fhow-much-earn-money-complete-data-science-course-in-delhi-a4f7d4f28b61', 'https:\\u002F\\u002Fdrdavidjeffery.medium.com\\u002Fwhat-would-liverpools-local-elections-look-like-under-proportional-representation-d4450c1d5253', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fhow-to-check-if-a-classification-model-is-overfitted-using-scikit-learn-148b6b19af8b', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fdata-science-support-vector-machine-svm-fa74fb12d349', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Frun-your-data-science-team-like-an-admiral-f2f313a837fe', 'https:\\u002F\\u002Fmedium.com\\u002Fcanisworks\\u002Fhow-fast-is-aws-kinesis-db300c219cad']"
5 “Aha!” moments with the Google Cloud Platform,-,https://medium.com/@googledevs,https://medium.com/google-developers/5-aha-moments-with-the-google-cloud-platform-14b44b7ecdc3?source=search_post---------158,"[<time datetime=""2019-03-27T16:13:00.776Z"">Mar 27, 2019</time>]",668,4 responses,9 min read,"['google-cloud-platform', 'google-cloud-platform']","['https:\\u002F\\u002Fmedium.com\\u002F@earlg3\\u002Fgoogle-cloud-architect-exam-study-materials-5ab327b62bc8', 'https:\\u002F\\u002Fiamsongcho.medium.com\\u002Faws-basic-vocabulary-3d514d2088a4', 'https:\\u002F\\u002Fmedium.com\\u002Fnexton\\u002Fdive-into-the-discovery-sprint-how-to-give-your-clients-project-speed-direction-and-focus-d956129e0a49', 'https:\\u002F\\u002Fmercyjemosop.medium.com\\u002Fadding-images-to-flutter-application-4c37e6f8d0ec', 'https:\\u002F\\u002Fgeodb.medium.com\\u002Fgeodb-appstore-architecture-9c7fdbf71c99', 'https:\\u002F\\u002Fmedium.com\\u002Fenjoy-algorithm\\u002Fwhy-should-we-learn-data-structure-and-algorithms-ebb3de983a6', 'https:\\u002F\\u002Fmedium.com\\u002F@_hannahc_\\u002Ftech-transition-why-are-you-doing-another-degree-d4a0cfee692f', 'https:\\u002F\\u002Fengineering.billymob.com\\u002Fintroducing-spark-streaming-c1b8be36c775', 'https:\\u002F\\u002Fmedium.com\\u002F@jaketripp\\u002Fan-introduction-to-recursion-6b7cfaebf44f', 'https:\\u002F\\u002Fmedium.com\\u002F@kasiarun\\u002Fbuild-simple-data-pipeline-and-handle-stream-processing-with-google-clouds-cloud-pub-sub-and-dd3a64d08239', 'https:\\u002F\\u002Fmedium.com\\u002F@haphanz\\u002Fdemystify-the-real-cost-of-cloud-shell-to-google-cloud-1946e54175ce', 'https:\\u002F\\u002Fmedium.com\\u002F@damiencaillet\\u002Fhow-to-allow-google-cloud-apis-38b3e698e574', 'https:\\u002F\\u002Fmedium.com\\u002F@gonzagalante\\u002Fgoogle-cloud-basics-699129f772a6']"
Cloud Native Computing,-,https://medium.com/@adrianco,https://medium.com/@adrianco/cloud-native-computing-5f0f41a982bf?source=search_post---------159,"[<time datetime=""2017-08-09T13:03:52.810Z"">Aug 9, 2017</time>]",401,4 responses,4 min read,"['firebase', 'cloud-firestore', 'database-design', 'instagram', 'firebase', 'cloud-firestore', 'database-design', 'instagram']","['https:\\u002F\\u002Fmedium.com\\u002Ffirebasethailand\\u002F%E0%B8%AD%E0%B8%AD%E0%B8%81%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%B9%E0%B8%A5%E0%B8%82%E0%B8%AD%E0%B8%87-instagram-%E0%B9%82%E0%B8%94%E0%B8%A2%E0%B9%83%E0%B8%8A%E0%B9%89-cloud-firestore-%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B9%81%E0%B8%95%E0%B9%88%E0%B9%80%E0%B8%A3%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%95%E0%B9%89%E0%B8%99-5f74ec088bce', 'https:\\u002F\\u002Fauxanoglobalser.medium.com\\u002Fa-complete-guide-to-api-development-types-working-terminologies-tools-features-and-best-388e1aa021bc', 'https:\\u002F\\u002Famirrtha-kesavan.medium.com\\u002Fhow-to-build-a-video-streaming-app-like-netflix-b1ec2affa97c', 'https:\\u002F\\u002Ftoyboy2.medium.com\\u002Fwhats-new-in-xcode-13-3486cb87ea13', 'https:\\u002F\\u002Fmedium.com\\u002F@mgomolka\\u002Fkeep-your-project-clean-using-synx-d87d72958a76']"
"Running a serverless batch workload on GCP with Cloud Scheduler, Cloud Functions, and Compute Engine",-,https://medium.com/@mesmacosta,https://medium.com/google-cloud/running-a-serverless-batch-workload-on-gcp-with-cloud-scheduler-cloud-functions-and-compute-86c2bd573f25?source=search_post---------160,"[<time datetime=""2019-08-16T17:05:14.621Z"">Aug 16, 2019</time>]",763,7 responses,10 min read,[],[]
"Uploading, Resizing and Serving images with Google Cloud Platform",-,https://medium.com/@Lipis,https://medium.com/google-cloud/uploading-resizing-and-serving-images-with-google-cloud-platform-ca9631a2c556?source=search_post---------161,"[<time datetime=""2016-04-05T11:13:49.564Z"">Apr 5, 2016</time>]",713,19 responses,3 min read,"['data-science', 'machine-learning', 'mlops', 'comet', 'subscribersCount', 'ta:1*AydvEcKzgP16vTV3WBMkkQ.png', 'lWidth', '""__t', '0,', 'g.gif', 'a2d95', '4015bf', 'ayTitle', 'exable', '', 'ap', 'data', 'null,']","['https:\\u002F\\u002Fblameless.medium.com\\u002Fresilience-in-action-e6-oversize-coffee-mugs-slos-and-ml-with-todd-underwood-6c98b315ff14', 'https:\\u002F\\u002Fblog.devgenius.io\\u002Fphp-laravel-framework-for-cleaner-web-applications-640b07228f73', 'https:\\u002F\\u002Fmedium.com\\u002Fcheranga\\u002Fidentity-based-triggers-and-bindings-in-azure-functions-d61c0d0ba60a', 'https:\\u002F\\u002Fivanalberto-agca.medium.com\\u002Fbuilding-something-from-scratch-phase-what-i-learned-this-month-26f95637a6ca', 'https:\\u002F\\u002Fmedium.com\\u002F@michael.craig.fitzgerald\\u002Fbuilding-linux-from-scratch-on-a-google-cloud-virtual-machine-eb5a928c6211', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fa-journey-into-bigquery-fuzzy-matching-1-of-1-soundex-b5b89087eae2', 'https:\\u002F\\u002Fmedium.com\\u002F@winifredofureosezuah\\u002Fdb-first-migration-with-repository-pattern-1c0b4d77ff4d', 'https:\\u002F\\u002Fstarrocks.medium.com\\u002Ftrip-com-starrocks-efficiently-supports-high-concurrent-queries-dramatically-reduces-labor-and-1e1921dd6bf8', 'https:\\u002F\\u002Fheartbeat.comet.ml\\u002Fusing-firebases-cloud-firestore-in-flutter-79a79ec5303a']"
Building a real time quant trading engine on Google Cloud Dataflow and Apache Beam,-,https://medium.com/@leihetito,https://medium.com/google-cloud/building-a-real-time-quant-trading-engine-on-google-cloud-dataflow-and-apache-beam-841a909d2c12?source=search_post---------162,"[<time datetime=""2018-08-04T04:15:18.555Z"">Aug 4, 2018</time>]",552,7 responses,6 min read,"['javascript', 'cloud-firestore', 'firebase', 'firestore', 'javascript', 'cloud-firestore', 'firebase', 'firestore']","['https:\\u002F\\u002Fscarygami.medium.com\\u002Fcloud-firestore-quicktip-documentsnapshot-vs-querysnapshot-70aef6d57ab3', 'https:\\u002F\\u002Fmohit143k.medium.com\\u002Fserver-side-pagination-vs-hybrid-server-client-pagination-b3a53606e94f', 'https:\\u002F\\u002Fadityaaufar.medium.com\\u002Fexport-objects-from-sap-system-to-github-indirectly-abapgit-offline-mode-a7adf34e9c0c', 'https:\\u002F\\u002Fmedium.com\\u002Ffunctions-store\\u002Fsync-a-firestore-collection-with-a-mongodb-collection-f0a1d45efef7', 'https:\\u002F\\u002Fd0znpp.medium.com\\u002Fwhat-is-graphql-definition-with-example-7f413600fa62']"
Patterns for security with Firebase: offload client work to Cloud Functions,-,https://medium.com/@CodingDoug,https://medium.com/firebase-developers/patterns-for-security-with-firebase-offload-client-work-to-cloud-functions-7c420710f07?source=search_post---------163,"[<time datetime=""2019-09-18T05:36:32.720Z"">Sep 18, 2019</time>]",872,5 responses,7 min read,"['continuous-delivery', 'spinnaker', 'continuous-delivery', 'spinnaker']","['https:\\u002F\\u002Fnetflixtechblog.com\\u002Fmulti-cloud-continuous-delivery-with-spinnaker-report-now-available-6040ba83b765', 'https:\\u002F\\u002Fsam-redmond.com\\u002Fwhen-management-is-a-development-blocker-d860bdd14c6d', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fhow-to-use-azure-queue-triggered-functions-and-why-7f651c9d3f8c', 'https:\\u002F\\u002Fmedium.com\\u002Fadobetech\\u002Fclosing-the-loop-between-detection-and-auto-remediation-in-our-cloud-environments-5c0de6589175', 'https:\\u002F\\u002Fmedium.com\\u002Fslalom-technology\\u002Fwhat-it-means-to-have-anypoint-platform-as-your-backbone-with-composer-and-servicetrace-at-the-c9599560142d', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fwhy-you-should-probably-never-say-agile-df001a5bc22c', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fdistributed-systems-and-asynchronous-i-o-ef0f27655ce5', 'https:\\u002F\\u002Fmedium.com\\u002Fpci-techblog\\u002Freducing-aws-costs-with-step-functions-2015cbbe0a68', 'https:\\u002F\\u002Fmedium.com\\u002F21buttons-tech\\u002Fmigration-from-heroku-to-aws-ecs-4cd6f0ca3a83', 'https:\\u002F\\u002Fengineering.salesforce.com\\u002Fconnector-framework-a-generic-approach-to-crawl-activities-in-real-time-4e483f31d698', 'https:\\u002F\\u002Fnetflixtechblog.com\\u002Ftowards-a-reliable-device-management-platform-4f86230ca623', 'https:\\u002F\\u002Fblog.picnic.nl\\u002Freal-time-delivery-tracking-with-the-picnic-delivery-radar-292555df2179', 'https:\\u002F\\u002Fmedium.com\\u002Fagoda-engineering\\u002Fadding-time-lag-to-monitor-kafka-consumer-2c626fa61cfc']"
Approach to Clean Architecture in Angular Applications — Theory,-,https://medium.com/@coffeeandcloud,https://medium.com/@coffeeandcloud/angular-clean-architecture-approach-fcfe32e983a5?source=search_post---------164,"[<time datetime=""2018-12-18T11:23:10.702Z"">Dec 18, 2018</time>]",962,2 responses,7 min read,"['google-cloud-platform', 'startup', 'pub-sub', 'cloud', 'functions', 'google-cloud-platform', 'startup', 'pub-sub', 'cloud', 'functions']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-developers\\u002Freducing-the-cost-of-my-developer-workstation-with-cloud-functions-and-pub-sub-d9b9550bf397', 'https:\\u002F\\u002Fdb-universe.medium.com\\u002Fcassandra-materialized-views-554d67376d58', 'https:\\u002F\\u002Fmedium.com\\u002Fscalereal\\u002Fdemystifying-database-indexes-in-postgres-5c1a6d949943', 'https:\\u002F\\u002Fmedium.com\\u002Fdecisionrules\\u002Fapache-kafka-the-samurai-way-92c0d37352d6', 'https:\\u002F\\u002Fmedium.com\\u002Ftech-kitchen-kramp-hub\\u002Fmigrating-a-critical-service-from-nosql-to-sql-with-zero-downtime-36cdf15d925']"
React Native Push Notifications with Firebase Cloud Functions,Google’s new Cloud Functions service for…,https://medium.com/@alexi.christakis,https://medium.com/yale-sandbox/react-native-push-notifications-with-firebase-cloud-functions-74b832d45386?source=search_post---------165,"[<time datetime=""2017-11-30T05:09:36.395Z"">Nov 30, 2017</time>]",1.4K,12 responses,6 min read,[],[]
Serverless Lambda Architecture with Google Cloud Platform,-,https://medium.com/@imrenagi,https://medium.com/@imrenagi/serverless-lambda-architecture-with-google-cloud-platform-35cb3123206b?source=search_post---------166,"[<time datetime=""2018-05-29T01:29:24.432Z"">May 29, 2018</time>]",513,0 responses,7 min read,[],[]
