title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
Hi friends!,-,https://medium.com/@bossjones,https://medium.com/@bossjones/baking-rackspace-public-cloud-and-private-openstack-images-c57a1616d136?source=search_post---------10,"[<time datetime=""2015-08-05T15:00:04.621Z"">Aug 5, 2015</time>]",6,0 responses,3 min read,"['cloud-computing', 'google-cloud-platform', 'google', 'ncaa', 'cloud-services', 'cloud-computing', 'google-cloud-platform', 'google', 'ncaa', 'cloud-services']",['https:\\u002F\\u002Fjaychapel.medium.com\\u002Fwhy-the-ncaa-google-cloud-ads-matter-2d4e777cec3a']
-,-,https://medium.com/@tomkrazit,https://medium.com/structure-series/how-ge-is-closing-datacenters-and-moving-to-the-public-cloud-e4a6cd6fd2fa?source=search_post---------11,"[<time datetime=""2015-09-22T19:40:01.046Z"">Sep 23, 2015</time>]",4,0 responses,3 min read,"['cloud', 'cloud-computing', 'spot-instances', 'cloud-services', 'cloud', 'cloud-computing', 'spot-instances', 'cloud-services']","['https:\\u002F\\u002Fbetterprogramming.pub\\u002Fhow-to-choose-the-right-dependencies-for-your-project-310cdbbcb05e', 'https:\\u002F\\u002Fridwanray.medium.com\\u002Fhow-to-send-email-in-a-django-application-b07faa3617ea', 'https:\\u002F\\u002Fmshakhomirov.medium.com\\u002Fbuilding-a-data-warehouse-using-bigquery-part-3-b8a0ffac8d0b', 'https:\\u002F\\u002Fashleyjackson.net\\u002Fu-s-expansion-6b585777f195', 'https:\\u002F\\u002Fwebscodex.medium.com\\u002Fcreating-multi-user-role-based-admin-using-php-mysql-and-bootstrap-dbebf2740411', 'https:\\u002F\\u002Fmafiafree.medium.com\\u002Fhow-to-do-poker-chip-flip-f8c802d7e4b', 'https:\\u002F\\u002Fmedium.com\\u002Fyodel-blog\\u002Fits-time-to-update-you-about-yodel-d83fdbe40b21', 'https:\\u002F\\u002Fmedium.com\\u002F@simonhamp\\u002Fa-modular-monolith-in-laravel-lumen-4933b8cab2f1', 'https:\\u002F\\u002Fjaychapel.medium.com\\u002Fspot-instances-can-save-money-but-are-cloud-customers-too-scared-to-use-them-828c654633a6']"
Overprovisioning & Always-On Resources Lead to $26.6 Billion in Public Cloud Waste Expected in 2021,-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/overprovisioning-always-on-resources-lead-to-26-6-billion-in-public-cloud-waste-expected-in-2021-da888ea68f74?source=search_post---------12,"[<time datetime=""2021-02-08T18:43:32.205Z"">Feb 9, 2021</time>]",16,0 responses,3 min read,"['cloud-computing', 'aws', 'azure', 'government', 'charity', 'cloud-computing', 'aws', 'azure', 'government', 'charity']","['https:\\u002F\\u002Fmedium.com\\u002Fsourcelevel\\u002Fwhy-you-should-adopt-a-community-maintained-javascript-style-guide-ee4a24762b03', 'https:\\u002F\\u002Fmichael-l-davis.medium.com\\u002Ffun-with-the-alpha-channel-2a4ab568ed25', 'https:\\u002F\\u002Fprojectserum.medium.com\\u002Fserum-newsletter-5-3556eba6f9d8', 'https:\\u002F\\u002Fbetterprogramming.pub\\u002Fmy-5-biggest-fears-as-a-new-developer-cd9b6d728bff', 'https:\\u002F\\u002Fsalestrail.medium.com\\u002Fhow-to-merge-accounts-in-salesforce-a-complete-guide-cdd24d4b576b', 'https:\\u002F\\u002Fanyapava.medium.com\\u002Ftutorial-programming-kidbright-using-arduino-ide-450ac8994ecb', 'https:\\u002F\\u002Fmedium.com\\u002F@syedaarzoo99_58616\\u002Fsimple-diff-utility-using-dynamic-programming-77c80bd87f5d', 'https:\\u002F\\u002Fmedium.com\\u002F@nicapotato\\u002Freview-learning-apache-spark-book-b5b89b3c4d3b', 'https:\\u002F\\u002Fmedium.com\\u002Ffoundations\\u002Flocal-government-and-the-public-cloud-c550cbd5b8f6']"
How Much Should Enterprises Worry About Vendor Lock-in in Public Cloud?,-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/how-much-should-enterprises-worry-about-vendor-lock-in-in-public-cloud-5029bf40fffa?source=search_post---------13,"[<time datetime=""2019-09-16T15:01:02.612Z"">Sep 16, 2019</time>]",11,0 responses,5 min read,"['production', 'devops', 'google-app-engine', 'cloud', 'serverless', 'production', 'devops', 'google-app-engine', 'cloud', 'serverless']","['https:\\u002F\\u002Fnikoladespotoski.medium.com\\u002Ftip-consume-cursor-as-rxjava2-iterable-c29410cbec53', 'https:\\u002F\\u002Fmedium.com\\u002F@keva161\\u002Fhow-to-get-your-first-software-testing-job-a94394164e37', 'https:\\u002F\\u002Fpaul-boone.medium.com\\u002Fcreate-an-alias-in-kubernetes-for-an-external-web-service-8f07a177efc1', 'https:\\u002F\\u002Fmedium.com\\u002Fetha\\u002Fetha-lend-weekly-updates-4-vaults-smart-contracts-apis-and-ui-1ad366ff92e8', 'https:\\u002F\\u002Fmedium.com\\u002Fanuix\\u002Fcakephp-4-x-and-translate-using-i18n-1e512d10bea4', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fthe-stochastic-oscillator-the-full-guide-72d1dca7cc0d', 'https:\\u002F\\u002Fmedium.com\\u002Fmy-journey-in-the-land-of-ai\\u002Fwhat-does-data-engineering-entail-134aba751a9c', 'https:\\u002F\\u002Fmedium.com\\u002F@cocoanetics\\u002Fone-month-since-xcodejobs-relaunch-8907161079aa', 'https:\\u002F\\u002Fmedium.com\\u002Fjavarevisited\\u002Fproduction-horrors-handling-disasters-public-debrief-9fc8b57b127a']"
A Hybrid Cloud Approach to Securing Public Cloud,-,https://medium.com/@nutanix,https://medium.com/cloud-simplified/a-hybrid-cloud-approach-to-securing-public-cloud-3beef2dc951c?source=search_post---------14,"[<time datetime=""2019-08-23T17:30:14.910Z"">Aug 23, 2019</time>]",9,0 responses,7 min read,"['devops', 'kubernetes', 'k8s', 'cloud-native', 'public-cloud', 'devops', 'kubernetes', 'k8s', 'cloud-native', 'public-cloud']","['https:\\u002F\\u002Ftowardsdatascience.com\\u002Fgood-database-design-starts-here-15ebcaf5dd80', 'https:\\u002F\\u002Fmedium.com\\u002Fit-dead-inside\\u002Fdevops-is-a-matter-of-attitude-as-much-as-aptitude-339a59b942b9', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-deep-listen\\u002Fprogram-management-for-humans-afeeb26bcf58', 'https:\\u002F\\u002Fmedium.com\\u002Fairbnb-engineering\\u002Favoiding-double-payments-in-a-distributed-payments-system-2981f6b070bb', 'https:\\u002F\\u002Fmedium.com\\u002Fit-dead-inside\\u002Fwheres-the-beef-proving-your-architecture-has-value-53501afe4ad3', 'https:\\u002F\\u002Fmedium.com\\u002Fcodex\\u002Fhow-i-got-my-first-job-as-a-software-developer-fd720e6fc380', 'https:\\u002F\\u002Fmedium.com\\u002Fsydseter\\u002Fchallenges-to-implementing-continuous-delivery-microservices-and-privacy-7fd3367a3bf6', 'https:\\u002F\\u002Fmedium.com\\u002F@deepeshn1988\\u002Ffraud-detection-systems-a-second-look-a8f705624783', 'https:\\u002F\\u002Fengineering.salesforce.com\\u002Fhow-we-operate-kubernetes-multitenant-clusters-in-public-cloud-at-scale-548d9ca48d36']"
the easiest way to get started with fabric8 on the public cloud is now StackPointCloud!,-,https://blog.fabric8.io/@jstrachan,https://blog.fabric8.io/the-easiest-way-to-get-started-with-fabric8-on-the-public-cloud-is-now-stackpointcloud-2f2083d91bf4?source=search_post---------15,"[<time datetime=""2016-10-31T15:32:25.836Z"">Oct 31, 2016</time>]",4,2 responses,1 min read,"['kubernetes', 'inlets', 'reverse-proxy', 'websocket', 'ingress', 'kubernetes', 'inlets', 'reverse-proxy', 'websocket', 'ingress']","['https:\\u002F\\u002Fmedium.com\\u002F@mlbors\\u002Fpointers-references-b2889f27628e', 'https:\\u002F\\u002Fjackwfinlay.medium.com\\u002Freliving-the-joys-of-learning-to-program-796582f3df37', 'https:\\u002F\\u002Fmedium.com\\u002F@jstricklin89\\u002Ffuture-computer-science-studies-after-programming-bootcamp-3bd737901edb', 'https:\\u002F\\u002Fmedium.com\\u002Fmanga-token\\u002Fhow-to-use-metamask-on-mobile-ios-and-android-7fc069cc1b7e', 'https:\\u002F\\u002Ftechnoclever.medium.com\\u002Fkirnu-cream-arpeggiator-vst-free-download-2219621987d3', 'https:\\u002F\\u002Fmedium.com\\u002F@mrjeremyblaze\\u002Fan-exercise-in-reductive-design-building-a-beautiful-api-7acf47072816', 'https:\\u002F\\u002Fmedium.com\\u002Ffreshercooker\\u002Foracle-india-hiring-software-developer-1-exp-0-2-years-164780e3851', 'https:\\u002F\\u002Fmedium.com\\u002F@julianpop\\u002Faugusta-free-kentico-theme-48af4bb42f2a', 'https:\\u002F\\u002Fitnext.io\\u002Finlets-operator-exposing-services-on-private-kubernetes-clusters-with-a-public-ip-e701c64693ae']"
Short post on Public Cloud,-,https://medium.com/@cloud-opinion,https://medium.com/@cloud-opinion/short-post-on-public-cloud-e4eb1389b11f?source=search_post---------16,"[<time datetime=""2016-06-06T03:28:57.690Z"">Jun 6, 2016</time>]",3,1 response,1 min read,"['ethereum', 'data-science', 'blockchain', 'data', 'google-cloud-platform', 'ethereum', 'data-science', 'blockchain', 'data', 'google-cloud-platform']","['https:\\u002F\\u002Fkenaryndersstr65.medium.com\\u002Frevolutionary-project-zk-tube-is-here-to-help-you-with-zero-knowledge-proof-mechanism-based-network-6161fdb9d587', 'https:\\u002F\\u002Fmedium.com\\u002Fholochain\\u002Ftaylor-mightyalex200-a-passionate-young-holochain-developer-92d7bded3b79', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-capital\\u002Fwhat-are-consensus-algorithms-e9dc12782bb7', 'https:\\u002F\\u002Fngk5553.medium.com\\u002Fanalyze-the-effort-of-ngk-blockchain-technology-behind-the-fiery-4501844e7509', 'https:\\u002F\\u002Fyeefoundation.medium.com\\u002Fyee-ceo-zhang-lei-blockchain-will-be-the-next-generation-infrastructure-252d067bd80c', 'https:\\u002F\\u002Fimcommunityitw.medium.com\\u002Fternoa-x-im-community-ama-recap-c23d29f4e9f4', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fblockchain-a-catalyst-to-profitability-in-the-supply-chain-industry-cygnet-d97eca167667', 'https:\\u002F\\u002Fmedium.com\\u002F@larry_56055\\u002Fthe-use-of-ai-in-blockchain-6af84670a7b8', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fanalyze-polygon-blockchain-datasets-with-google-bigquery-e079b24d2bee']"
-,-,https://medium.com/@jrodthoughts,https://medium.com/@jrodthoughts/the-enterprise-public-cloud-wars-are-over-let-s-talk-about-what-s-next-eda2df0c4f04?source=search_post---------17,"[<time datetime=""2015-11-11T14:20:46.946Z"">Nov 11, 2015</time>]",5,0 responses,4 min read,"['public-cloud', 'transformation', 'aws', 'azure', 'public-sector', 'public-cloud', 'transformation', 'aws', 'azure', 'public-sector']","['https:\\u002F\\u002Fmedium.com\\u002F@austinchalissery\\u002Fthe-toughest-industry-smartphones-c2b74c667f91', 'https:\\u002F\\u002Frevelry.south.io\\u002Fwhen-operations-and-entrepreneurship-collide-840765fb6a', 'https:\\u002F\\u002Fmedium.com\\u002Fblackfintech\\u002Fjoining-descartes-underwriting-in-the-tech-driven-insurance-journey-e9af44fe8581', 'https:\\u002F\\u002Fmedium.com\\u002Fwork-bench\\u002Fenterprise-radio-episode-6-april-2021-with-elix-granda-director-of-digital-automation-at-cit-e3cc8cc8ba2a', 'https:\\u002F\\u002Fmedium.com\\u002Fblueeast\\u002Fmevris-ai-how-a-tech-startup-journey-ended-up-serving-the-nation-along-the-way-7f434d0fdbe5', 'https:\\u002F\\u002Fmedium.com\\u002Fsoftweb-solutions-inc\\u002Fhow-salesforce-quote-to-cash-helps-businesses-to-close-deals-faster-53c6b95e2f19', 'https:\\u002F\\u002Fmedium.com\\u002F@lgilbert_49865\\u002Fthe-golden-age-of-streaming-1043c28ac58c', 'https:\\u002F\\u002Fmedium.com\\u002F@CALISTA_Finance\\u002Falternative-data-creating-new-frontiers-for-kyc-and-lending-processes-c2f703697af1', 'https:\\u002F\\u002Fmedium.com\\u002Ffoundations\\u002Fevery-journey-starts-with-the-first-step-84e6fe0165d4']"
IoT-Backend: The Evolution of Public Cloud Providers in the Internet of Things (IoT),-,https://medium.com/@renebuest,https://medium.com/@renebuest/iot-backend-the-evolution-of-public-cloud-providers-in-the-internet-of-things-iot-e05422a18ce?source=search_post---------18,"[<time datetime=""2016-08-01T13:12:26.314Z"">Aug 1, 2016</time>]",3,0 responses,6 min read,"['machine-learning', 'ai', 'google', 'cloud-tpu', 'nvidia-gpu', 'machine-learning', 'ai', 'google', 'cloud-tpu', 'nvidia-gpu']",['https:\\u002F\\u002Fmedium.com\\u002Fsyncedreview\\u002Fgoogles-tpu-chip-goes-public-in-challenge-to-nvidia-s-gpu-78ced56776b5']
Public Cloud Adoption Statistics & Market Shares through the PMC Lens,-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/public-cloud-adoption-statistics-market-shares-through-the-pmc-lens-57ef130c2fba?source=search_post---------19,"[<time datetime=""2020-08-20T15:08:11.222Z"">Aug 20, 2020</time>]",10,0 responses,4 min read,"['aws', 'amazon', 'ec2', 'vpc', 'vpn', 'aws', 'amazon', 'ec2', 'vpc', 'vpn']","['https:\\u002F\\u002Fchaoming-li.medium.com\\u002Fbuild-your-own-web-analytics-platform-in-25-minutes-45112d8bb158', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002F26-articles-on-the-key-technologies-behind-double-11-3c6994b946f7', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fyida-plus-alibabas-solution-for-low-code-development-587d00225bd0', 'https:\\u002F\\u002Fmedium.com\\u002Fdataseries\\u002Fperformance-issues-related-to-localdatetime-and-instant-during-serialization-operations-5f7931fe5b2a', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fa-complete-guide-to-python-lists-6b592c8d5707', 'https:\\u002F\\u002Fyourerrorbro.medium.com\\u002Fhow-to-download-pkpass-in-flutter-106962ed68d5', 'https:\\u002F\\u002Fmedium.com\\u002F@richard.zhang\\u002Fpragmatism-vs-kubernetes-6fce2846ae9e', 'https:\\u002F\\u002Fgaganbajaj.medium.com\\u002Fbringing-the-cloud-to-5g-edge-with-aws-wavelength-bced956d0a71', 'https:\\u002F\\u002Fmedium.com\\u002F@garstep\\u002Famazon-virtual-private-cloud-vpc-on-private-ip-addresses-public-ip-addresses-internet-96143c0ec57']"
